S. No.,State,District,Block,Panchayat,Village,Habitation,Location,Type Of Source,Lab Name,Testing Date,Above Permissible Limit +ACY- (6.5 +ADw- pH +AD4- 8.5) (Mandatory+ACo-),Below Permissible Limit (Mandatory+ACo-),Above Permissible Limit (Emerging / Other+ACoAKg-),Below Permissible Limit (Emerging / Other+ACoAKg-)
601,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,NEEMA,NEEMA,P.S Nima Mushari / SC150021333,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.14 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
602,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,NEEMA,NEEMA,SHYAM SAHNI S/O NIRAS SAHNI GHAR KE PAS SADAK KINARE MALLAH TOL / SC150135520,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
603,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,NEEMA,NEEMA,Nc/Pc Scheme For Rahika Block / SC4469729,Deep Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.90 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-635.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
604,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,NEEMA,NEEMA,Arjun Yadav Ke Pas / SC4618961,Deep Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
605,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,M.S Bhitthi / SC150020384,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
606,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,M.S Bidhyabharti / SC150020581,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-635.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
607,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,P.MAK Kharra / SC150021065,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
608,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,N.P.S Sundar Bhithi Paswan Tol / SC150021066,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
609,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,U.M.S Sundarpur Bhitti / SC150021286,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
610,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,P.S Noniya Tol / SC150021318,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
611,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,Subodh Paswan / SC150026264,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
612,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,Chamar Tol / SC150026265,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
613,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,BHIKHAR PASWAN / SC150035321,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
614,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,MD WASIR / SC150035322,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
615,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,MITHILESH YADAV / SC150035323,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
616,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,LAXMI PASWAN S/O JUGESHWAR PASWAN GHAR KE PAS / SC150135522,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
617,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,RAM BALAK SAHNI GHAR KE PAS SADAK KINARE DIH TOL / SC150136353,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
620,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,M.S.Bhitthi / SC2523860,Deep Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
621,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,N.P.S PASWAN TOL SUDERPUR BHITT /,Deep Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
622,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,M.S.Bhitthi / SC2527094,Deep Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-350.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-1.00 NTU+AF0-
623,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BH TTHI  0,Angan Wari Paswan Tol Kendar No+AC0-122 / SC4867409,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
624,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,Sundar Pur Bhitti Ke Pas / SC4890718,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
625,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,Chowk Par / SC4890747,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
626,BIHAR,MADHUBANI,RAHIKA,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,SUNDAR PUR BHITTHI,Sarwajanik Sthan Par / SC4890776,Shallow Tubewell,MADHUBANI,01/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
627,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,KEHUNIA,KEHUNIYA,Sadak Kinare / SC106155,Deep Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.21 Mg/l+AF0-,Nitrate+AFs-10.00 Mg/l+AF0-,Fluoride+AFs-0.25 Mg/l+AF0-,Chloride+AFs-23.00 Mg/l+AF0-,pH+AFs-7.21 PH+AF0-,TDS+AFs-326.00 Mg/l+AF0-,Alkalinity+AFs-155.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-2.00 NTU+AF0-,Hardness+AFs-150.00 Mg/l+AF0-+ACI-
628,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,KEHUNIA,KEHUNIYA,P.S KEHUNIA / SC150024471,Shallow Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.21 Mg/l+AF0-,Nitrate+AFs-12.00 Mg/l+AF0-,Chloride+AFs-10.00 Mg/l+AF0-,pH+AFs-7.10 PH+AF0-,TDS+AFs-325.00 Mg/l+AF0-,Alkalinity+AFs-122.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-2.50 NTU+AF0-,Calcium+AFs-32.00 Mg/l+AF0-,Hardness+AFs-150.00 Mg/l+AF0-+ACI-
629,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,KEHUNIA,KEHUNIYA,Sarvjanik Asthan Me / SC4619016,Deep Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.12 Mg/l+AF0-,Nitrate+AFs-25.00 Mg/l+AF0-,Fluoride+AFs-0.12 Mg/l+AF0-,Chloride+AFs-25.00 Mg/l+AF0-,pH+AFs-7.20 PH+AF0-,TDS+AFs-356.00 Mg/l+AF0-,Alkalinity+AFs-158.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-2.00 NTU+AF0-,Hardness+AFs-185.00 Mg/l+AF0-+ACI-
630,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,PARIHARPUR,KHOIR,Sarvjanik Asthan Me / SC1725066,Deep Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.21 Mg/l+AF0-,Nitrate+AFs-12.00 Mg/l+AF0-,Chloride+AFs-24.00 Mg/l+AF0-,pH+AFs-7.20 PH+AF0-,TDS+AFs-224.00 Mg/l+AF0-,Alkalinity+AFs-145.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-3.00 NTU+AF0-,Hardness+AFs-233.00 Mg/l+AF0-+ACI-
631,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,PARIHARPUR,KHOIR,Non Mandatory / SC2468742,Deep Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.21 Mg/l+AF0-,Nitrate+AFs-24.00 Mg/l+AF0-,Chloride+AFs-12.00 Mg/l+AF0-,pH+AFs-7.20 PH+AF0-,TDS+AFs-325.00 Mg/l+AF0-,Alkalinity+AFs-122.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-2.00 NTU+AF0-,Hardness+AFs-200.00 Mg/l+AF0-+ACI-
632,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,PARIHARPUR,PARIHARPUR,P.S PURBA TOLA / SC150024473,Shallow Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.25 Mg/l+AF0-,Nitrate+AFs-23.00 Mg/l+AF0-,Fluoride+AFs-0.11 Mg/l+AF0-,Chloride+AFs-12.00 Mg/l+AF0-,pH+AFs-7.20 PH+AF0-,TDS+AFs-425.00 Mg/l+AF0-,Alkalinity+AFs-155.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-2.00 NTU+AF0-,Hardness+AFs-125.00 Mg/l+AF0-+ACI-
633,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,PARIHARPUR,PARIHARPUR,Shobhit Paswan / SC150026368,Shallow Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.25 Mg/l+AF0-,Nitrate+AFs-24.00 Mg/l+AF0-,Chloride+AFs-22.00 Mg/l+AF0-,pH+AFs-6.80 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-,Alkalinity+AFs-145.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-3.00 NTU+AF0-,Hardness+AFs-162.00 Mg/l+AF0-+ACI-
634,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,PARIHARPUR,PARIHARPUR,Viswnath Rawat And Sunil Rawat Ghar Ke Samne Sadak Kina e / SC150028161 I,Shallow Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.15 Mg/l+AF0-,Nitrate+AFs-14.00 Mg/l+AF0-,Fluoride+AFs-0.25 Mg/l+AF0-,Chloride+AFs-25.00 Mg/l+AF0-,pH+AFs-6.90 PH+AF0-,TDS+AFs-365.00 Mg/l+AF0-,Alkalinity+AFs-165.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-2.00 NTU+AF0-,Hardness+AFs-125.00 Mg/l+AF0-+ACI-
635,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,PARIHARPUR,PARIHARPUR,Sitaram Ray And Late Debu Chaudhary Ke Samne Sadak Kinare / SC150028165,Shallow Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.25 Mg/l+AF0-,Nitrate+AFs-32.00 Mg/l+AF0-,Fluoride+AFs-0.14 Mg/l+AF0-,Chloride+AFs-20.00 Mg/l+AF0-,pH+AFs-7.20 PH+AF0-,TDS+AFs-358.00 Mg/l+AF0-,Alkalinity+AFs-145.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-3.00 NTU+AF0-,Hardness+AFs-165.00 Mg/l+AF0-+ACI-
636,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,PARIHARPUR,PARIHARPUR,Non Mandatory / SC2468735,Deep Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Nitrate+AFs-22.00 Mg/l+AF0-,Chloride+AFs-20.00 Mg/l+AF0-,pH+AFs-6.90 PH+AF0-,TDS+AFs-425.00 Mg/l+AF0-,Alkalinity+AFs-235.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-2.00 NTU+AF0-,Hardness+AFs-235.00 Mg/l+AF0-+ACI-
637,BIHAR,MADHUBANI,RAJNAGAR,PARIHARPUR,PARIHARPUR,PARIHARPUR,Shambhu Yadav And Ram Yadav Ke Ghar Ke Samne Sadak Kinare Yadav Tol / SC5620771,Shallow Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.12 Mg/l+AF0-,Nitrate+AFs-25.00 Mg/l+AF0-,Fluoride+AFs-0.32 Mg/l+AF0-,Chloride+AFs-22.00 Mg/l+AF0-,pH+AFs-7.10 PH+AF0-,TDS+AFs-352.00 Mg/l+AF0-,Alkalinity+AFs-145.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-2.00 NTU+AF0-,Hardness+AFs-165.00 Mg/l+AF0-+ACI-
638,BIHAR,MADHUBANI,RAJNAGAR,PATWARA NORTH,BIDYANAGAR,BIDYA NAGAR,Road Side Me / SC102617,Deep Tubewell,MADHUBANI,23/05/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Nitrate+AFs-12.00 Mg/l+AF0-,Arsenic+AFs-0.00 Mg/l+AF0-,Fluoride+AFs-0.23 Mg/l+AF0-,Chloride+AFs-20.00 Mg/l+AF0-,pH+AFs-7.20 PH+AF0-,TDS+AFs-345.00 Mg/l+AF0-,Alkalinity+AFs-155.00 Mg/l+AF0-+ACI-,,+ACI-Turbidity+AFs-2.00 NTU+AF0-,Calcium+AFs-32.00 Mg/l+AF0-,Magnesium+AFs-25.00 Mg/l+AF0-,Hardness+AFs-150.00 Mg/l+AF0-+ACI-
